id,num_reference
49785295,5
27346018,37
2033159,2
42481424,7
56788770,16
9831988,1
21794751,16
61329731,9
50452304,10
641829,48
74260714,5
84291935,92
90370785,3
44870100,26
81136917,7
26675494,94
33892938,8
54049130,6
26964285,5
41685771,10
36851696,9
48510508,3
20303154,10
65161923,26
1339972,10
26955691,6
24567975,16
78616830,25
16849066,16
11573902,9
32812357,6
21433017,3
43811410,7
32470996,3
75500372,11
31243079,8
86052098,8
71210892,7
102524675,5
33726782,5
39162647,7
28697851,7
60028,13
44504888,4
89946530,10
1726870,14
42114396,18
12362882,14
72892243,7
77820753,12
64376849,5
64845917,6
34342710,22
63341437,11
99775961,8
11344161,5
87259719,7
70345250,8
36637046,8
86064949,26
1594286,3
17605209,5
3306333,3
34615419,29
94216654,4
62459428,18
39427627,12
34810827,10
28587913,3
64780959,3
67978802,82
11735925,7
14794249,7
21365153,7
2820275,14
22328971,9
3256816,4
56084771,43
9723500,1
5129412,2
5549631,4
103267120,9
89750694,11
37209004,10
13669901,4
14005360,38
10519466,11
78672895,15
24675839,5
67512636,6
25537427,8
26124163,4
39968912,3
24198664,8
92609100,4
59929757,7
30663601,6
35779112,20
39783840,4
84422428,40
38050088,66
18759144,5
49526344,8
44292013,3
36891699,8
5532158,4
27747012,7
106013413,8
39576927,3
94765999,36
79433010,6
26352791,9
55304696,3
28154918,4
99468367,3
70509698,5
35506580,9
60801857,7
71727021,7
48031237,14
66716368,7
21745742,4
83822083,41
11998776,21
78370888,27
34432666,16
48210685,6
33648650,100
22567591,36
38243765,22
59568125,13
64180320,42
53251366,6
64343120,3
69580150,4
85997234,5
46948309,14
10324287,20
74161766,21
1001817,4
56599388,9
84526225,2
56699957,11
56373196,7
18810643,4
43616713,15
81543071,3
105815802,15
8517428,1
54217706,5
21175758,21
10356221,4
19459359,5
30411044,26
74280297,6
6692309,5
26054855,20
2072882,8
47765650,5
80147284,6
74691414,8
75239403,9
32336778,11
63238349,8
62213420,7
16664615,14
713884,2
20319385,5
16633457,3
57496895,13
54772467,6
68461979,10
27577704,12
62422280,6
73181123,10
28205421,7
92414733,17
33403123,7
10919320,5
15068670,2
35555804,7
89929812,3
50499687,44
45027752,5
70201773,32
90923089,11
60698793,9
10293661,7
65808726,8
101505099,8
791611,9
27860646,16
104308249,5
87506572,11
36149767,4
81533646,92
85495110,9
66560658,6
34318973,9
49742246,4
70212017,7
22387837,18
81730588,5
50003074,19
24599356,10
16493800,22
25764237,4
53872702,13
78759121,20
47661948,7
9818761,3
84801809,5
15969269,5
56740667,14
104164684,5
22059099,4
96309474,2
81465434,5
91501801,11
74174741,24
19363061,65
105419595,5
12098150,11
33882582,14
53941056,10
24643190,22
20785200,5
13875595,9
87378418,16
83372622,4
80912080,42
20453765,27
41486732,7
60581296,28
16713794,13
37973405,72
22751425,15
18598829,8
80016841,10
25267816,9
17515737,24
61905857,17
57932396,10
108649942,5
30140783,5
102793713,5
38982673,9
29925500,16
2866521,4
34462335,12
49094635,10
102351354,20
73247298,30
42160759,9
57056742,20
82975263,58
50019521,5
53589450,11
41580265,264
31900600,3
6860439,7
49841403,7
56955060,48
27717861,4
8476474,4
31928214,34
57090968,6
66167400,7
23386805,5
25597275,7
76058991,18
29654723,4
26635799,12
33196132,14
43567648,4
97756878,5
60294262,4
19585646,27
16412276,34
33240459,6
33155051,7
3399819,6
29828746,5
26335772,6
58734446,52
62325114,19
27115245,41
35058928,10
93417202,7
27611766,10
61108161,7
9748216,12
69701294,11
3138566,1
75735684,4
4884678,7
61677849,11
16468950,14
73780815,5
99994000,8
31583742,22
8068179,1
14561864,9
41085040,11
86374440,6
60768096,15
23397030,11
94105278,9
10078549,24
15339993,29
37744349,9
76548867,9
36748434,4
37727382,6
40472069,4
17467955,3
36925608,8
791787,4
26242974,9
7066186,6
31353930,11
55406200,6
62408106,5
12581753,19
54115024,42
40746077,17
48744169,11
20486765,18
8736554,5
12547477,13
17969853,20
35595615,4
36460111,4
41878853,4
79950185,7
69721064,2
57494506,6
26400919,14
6047750,4
25832456,4
17644598,15
24021154,10
52554571,11
67844136,3
76214439,7
24227419,5
34922327,4
105527979,8
44033695,16
86070700,9
17279929,3
43942726,12
22629062,8
13086961,5
89435472,4
21173537,19
97757427,4
85090436,7
26710472,10
60485639,7
19675943,14
19297253,3
13638900,4
90382011,19
22511228,4
45066096,39
39771157,6
61166979,13
64210964,6
44414587,20
47553452,3
1882909,2
61067312,14
28929585,8
21743838,7
25470824,6
713325,4
59839057,16
37321074,4
27746995,2
7853309,1
55338230,42
99576409,19
38073136,7
1449857,9
87705285,8
92833127,15
11391133,3
49433030,4
26173887,12
68605436,3
24868764,12
28396903,4
12903869,9
45385931,11
94641634,3
19378008,6
93784803,6
51300443,18
22463739,8
88821259,11
23413591,9
33415513,4
69353884,20
57407340,10
82216223,3
16338696,7
49521510,17
108409503,18
10849227,3
10475033,18
50628294,6
10201133,2
77223212,6
18744966,22
37465429,33
45630521,7
47998396,6
2819321,2
36909105,29
43156528,4
101728755,12
7325729,2
23367336,5
24779346,13
791876,4
79221194,9
17704037,10
80327646,13
68921578,30
20192777,14
60210036,6
10836044,22
21796030,6
51796311,42
63126893,4
18928397,8
33812291,5
43795719,26
17513980,3
92319494,4
40791677,11
78060879,4
75249094,16
37812287,33
99787480,7
108456898,5
82990587,20
29042173,15
40536784,10
20645458,3
44644217,5
50805081,48
47366596,50
60624231,7
17015983,3
93329491,9
90129292,6
59514667,46
32307923,5
55132949,8
19041338,5
4948803,7
63092992,13
8812233,1
6039978,2
37853964,5
46918,2
25579229,4
72164154,7
85897602,45
52407912,9
16949898,12
23031224,6
63300480,15
62816799,11
70311268,4
92523946,26
70092732,26
9133189,6
23344148,7
66398358,18
51889908,5
25109064,7
17073949,17
80069597,5
3120728,3
26493977,6
65294247,4
10857020,3
57746951,29
106349068,3
65455967,6
62411919,8
40625572,16
80956876,12
35983809,4
249970,4
25548541,7
40890034,7
51847905,196
75654082,10
71358216,4
29764168,14
20894248,7
12160959,5
46654836,7
12368439,4
8690096,4
52212751,7
44490009,8
57588629,8
33885827,27
7039858,3
78569248,10
26173738,9
99058942,27
19759213,30
28089608,4
11425951,30
74174136,3
52425505,4
59019971,4
65896481,17
2462128,4
40074654,7
30341038,5
48996996,7
87288972,5
45055992,27
37578792,8
53721379,4
102612109,6
95295986,8
59498165,8
12038155,3
28314979,9
10027149,18
33565800,7
54072508,6
27078732,9
90199537,58
10213674,5
28376010,11
55741221,5
22513265,5
90964528,5
58643805,7
57324307,6
5503027,2
8420753,3
29913347,5
34514044,30
48117186,19
86290574,4
80473467,9
74835291,5
2324650,6
14585655,2
37219819,19
56774413,5
35058572,6
57612661,28
34523494,8
63094194,4
22089196,13
18764716,6
28330744,12
48844803,19
66559896,6
22564575,3
107347410,8
59218076,8
36072511,5
76393375,19
35058778,5
26232785,7
25553417,7
2078349,4
79967702,26
35955301,14
85933628,7
72213175,9
73863736,6
57079171,7
12330394,7
22364118,29
1002204,6
24160583,4
53063854,5
81829164,8
31506879,12
35871994,32
37932499,8
16449374,19
25224712,4
28323401,8
63964673,35
85481243,11
46726172,48
47978842,34
80984599,3
10333631,9
21955719,4
100175810,6
2045835,13
6855602,3
11914747,5
25976820,16
41310345,10
33919588,16
42557231,16
14176286,14
78458864,32
65677761,13
31481684,5
20770508,13
61919773,4
58440037,2
34805964,13
641980,7
12575590,16
86545810,64
26697965,5
55219672,21
29184433,11
65547909,6
886984,11
10400679,4
35759971,10
41942991,6
45227486,20
336575,12
29258312,9
9888301,15
51505972,8
18548350,6
22483047,20
21747264,10
21574357,24
69309173,6
44974393,8
97757206,5
27629762,21
9052844,1
14231208,26
27796029,7
27880284,6
12394247,2
23566215,7
94568498,16
3138493,8
52291988,6
37233708,11
57417460,72
250797,9
73120071,14
86984225,20
13984103,9
97756383,7
27641064,3
99709309,9
101276687,4
6257363,10
20847497,6
28303285,13
3010258,1
49590141,46
3002629,8
88790319,15
77665238,10
28447815,14
97652025,15
35058406,4
79883394,4
57138916,10
82153171,8
52063238,4
39802205,4
93072955,7
85818534,9
68965452,30
19655791,5
8811751,10
13705892,16
17555704,24
21974804,3
3080135,4
8287476,2
63948123,12
24523288,14
70530231,3
29083584,14
65780642,5
26004517,8
18656454,6
1313599,22
47114528,11
24744278,8
80995194,10
34636102,5
81543784,6
58796211,7
12389598,16
50709200,15
18348050,6
73903778,8
37922086,6
60256707,38
56109682,24
31628345,3
28276562,4
15152250,14
27328973,6
38948432,20
36227290,4
28952048,3
56671155,16
94028474,8
70522481,6
58459685,5
81136012,10
103419478,5
90952591,12
39448563,61
2989016,3
2955679,5
65850206,3
38340586,9
19718655,5
26997858,3
29121207,6
69222951,7
1086850,9
35425805,4
63459299,5
75116286,10
105847607,4
30197905,5
14601287,18
60686656,11
63995804,6
18144435,40
56562247,61
86982533,8
63219311,48
88596210,15
25153078,24
8878586,3
35108446,5
46211697,10
96365856,9
192172,14
48355711,23
3544118,1
56069422,108
100862253,8
28512625,5
42668505,8
35341835,22
32172657,4
3148778,1
26060572,10
55956834,68
24822411,21
11136987,16
13286119,15
67383688,5
27602948,4
26958646,3
41405811,6
14554792,12
30919574,12
18246454,3
11014470,7
17738333,12
35465364,44
17663854,14
85373957,5
10195060,3
96599407,4
50492667,6
16317504,47
713738,7
27904620,21
77646515,10
105675794,5
72432908,15
81879571,11
7576928,5
30700652,10
21953202,5
61304357,12
45589529,10
78479160,3
41299303,7
82921972,27
23477563,13
8605878,1
96286172,40
65103313,12
24017695,3
2059604,4
21886570,12
48907310,9
2820485,2
60274765,10
26157892,19
5332758,2
23882637,5
36046711,9
77598916,4
40685035,8
62861715,4
12273250,5
3367516,33
9217776,3
21437432,60
22730045,22
103290668,4
16376341,237
50927721,16
26068379,19
18530615,9
31469843,28
20990587,3
64373015,16
32316792,24
40391196,12
89117211,11
98925054,5
68340584,5
8660349,2
26767147,5
84492469,6
96569001,7
24194100,5
11019751,3
55902176,16
25191137,4
17573722,10
50753672,5
80101839,13
6327334,7
59781390,33
77406495,8
14882587,13
23832349,3
58287596,5
5635016,2
21690463,10
36760045,5
37956419,11
37787080,15
10966898,4
8826932,13
47137371,7
8113146,24
32552791,8
84032229,36
24186802,13
46242618,3
95737396,6
24306342,10
29983994,5
97020868,9
29715750,9
54624486,16
36666260,10
43704269,3
93074647,3
23219333,14
6302928,3
30234110,20
51322779,5
67038141,5
50570741,8
17024379,5
19289164,20
20919747,11
17153280,13
65837765,6
75207903,22
36727221,4
61360008,64
21187376,28
6647559,1
56587218,4
3116439,9
74405813,5
66065193,9
9138944,3
67932345,8
93958661,16
8817009,6
63037770,10
19307421,3
97035938,5
7241696,5
7463343,5
8149414,1
28638843,11
37506988,6
16678137,12
43282745,7
45474959,7
3067970,3
3066307,7
56314851,23
97827149,7
37918748,16
791490,4
109016511,20
72757804,4
61695777,8
25263357,28
37770434,6
21252966,6
24205487,9
48781605,14
30039696,6
33251374,7
27047370,6
69139812,14
67941008,18
11483278,6
56158990,7
28577915,4
16843536,19
15571922,9
88422128,16
48609080,14
49238828,3
59434148,5
72817811,5
28333081,4
29828867,18
3460924,2
56732797,28
70996604,6
80468382,27
56475595,8
38543657,3
16486025,3
45427621,18
107007733,5
103501996,21
96689851,9
26597611,5
50510708,6
35122073,7
104181626,13
24202500,5
2046090,14
87841738,6
26296103,6
13425572,4
85773616,28
46922121,2
21258592,7
92772778,7
7236484,3
36691197,24
51000251,12
86167318,7
11325350,5
18995093,15
52775193,13
50658019,28
7916004,26
24060064,5
100224071,4
10852956,8
26597513,9
16732473,5
8443271,5
32338977,7
48236955,12
26200360,9
16706851,4
48143508,72
24057388,6
7292772,12
85209690,11
57322442,5
60778804,11
11004561,8
47133089,6
9317271,1
53403623,6
69164178,47
16308177,5
58470445,28
49856494,30
43690339,5
78186638,11
80934977,32
85816583,5
99399641,6
54811763,3
25433361,8
33218862,16
7290440,18
27542513,5
60682366,29
6741298,11
43828120,6
75203890,15
16189415,8
83845464,4
78808998,10
87942835,12
43441412,6
82918288,6
76366943,8
41590546,11
107422047,6
2883964,16
50596420,11
713446,1
26582863,18
97372163,7
81038290,4
99778852,5
59919551,4
88074175,3
12205134,4
15194838,12
15558888,7
80248926,26
90368078,4
18036151,7
49963198,10
1193707,10
52556841,4
61241244,6
82012812,41
25167775,7
27336862,15
51085701,9
20875961,6
91687241,6
47684512,15
18775024,5
93902219,16
22930864,7
72827940,11
37250787,4
20805262,7
70155864,15
8945708,1
25520154,9
72190664,6
20226800,9
49352263,52
96973907,8
641856,8
26369675,4
6988445,5
5783516,1
249280,18
6523691,4
14728974,4
28327745,3
1353687,16
19922981,2
61771000,4
14796003,3
78894893,3
8145193,1
34697562,32
48691363,17
34182468,6
55081491,5
62036839,11
2991406,16
70937373,8
48087469,5
59324435,6
49904896,5
63734958,6
5222282,6
80842736,25
20996631,36
63791464,11
68158387,6
1176654,12
16622638,352
75736106,6
5625102,1
24070441,5
82290557,6
69695859,14
27481192,4
22620881,9
60851618,3
38167308,4
12853290,4
27578954,8
44378448,9
2593000,9
5764395,7
60753554,6
13622011,12
102430641,32
11138464,11
38641563,8
48119533,11
81951950,27
50005353,6
56378545,5
34303738,22
6395731,2
43180048,13
23586782,6
17701004,44
14609304,13
17952312,5
73950084,6
9696199,1
68539739,33
77592640,10
24823840,36
45058799,11
53456867,6
13214332,100
69616177,4
34028014,3
7309485,4
26048780,6
19816061,4
81997,6
38101152,3
6374658,1
40358600,14
53315879,6
33261393,15
26100200,13
75639106,5
84104124,12
1210654,29
50642704,5
76266709,10
6298968,2
34512259,2
6953262,1
17871044,7
34555617,10
77807357,6
9164315,1
21417908,5
92722910,24
39014170,11
8971075,4
716637,10
69495865,12
28205346,8
64861672,15
32189709,17
78468183,10
89534975,32
16813262,6
26929556,16
14197618,10
16110075,3
37324438,5
42750399,6
28397022,15
40208108,11
60759168,30
85694489,37
93710754,28
78925214,19
25612640,6
6838377,1
2485241,9
9065204,4
36656569,11
5443911,4
49122616,48
27993960,3
34657268,10
14091473,2
77999199,31
91468992,9
71754442,50
30293499,2
39751966,19
88373689,4
28515292,34
38716432,6
28799525,4
36018997,5
63969144,4
56613232,13
17606802,23
713413,2
30652919,16
21024939,5
46119293,2
24715146,4
23801283,8
71175788,13
716631,35
15227440,4
43551829,3
73607027,9
59052336,296
19733269,8
26132576,9
54212648,2
100237684,7
34197353,67
3334053,28
66926907,9
64595809,16
84813794,3
19552227,9
22921617,5
47267455,15
10832299,9
21696785,7
45138922,6
82644973,5
68339902,37
65210164,2
44084760,8
107616514,8
17345182,7
2231670,4
27938075,5
2033022,4
28533648,5
27040380,9
49533480,5
44720925,3
51727212,8
93065583,20
43406656,8
10468396,9
61405146,10
1689250,1
31350203,7
25150240,13
15986696,20
88888138,25
81572424,14
85678872,4
59293555,8
74930071,4
63878546,5
5272111,5
9612,10
23918021,33
17377611,8
21569763,18
16932634,18
62454266,4
78495978,3
641727,16
25995168,44
1389553,6
75699957,4
42338887,8
17454865,6
65868058,3
713639,8
34432735,11
59747246,118
82261183,21
75855204,5
67376022,17
25423147,5
20630885,4
67160409,8
87728326,14
84335980,6
85510417,9
70683136,24
21207927,5
27810465,2
1620903,3
20872085,6
103684709,29
62411745,6
39054035,21
73777763,7
102801983,16
22631549,9
19546374,10
17905719,41
53977160,24
23401169,4
33738232,13
35517285,17
80423991,11
17145065,48
86013377,36
25030153,18
102212997,7
103531353,9
25254813,3
80203362,3
15967688,10
87070224,13
35223501,6
44209358,15
108116323,3
13253943,4
58525555,9
60836842,6
31815879,7
34680962,4
82477089,5
61420198,30
18900897,29
52588324,7
49093932,6
78593640,11
59828986,6
77805138,6
3377310,2
15997497,8
28944382,4
3553483,2
73881415,15
85726114,14
8055376,5
80687905,57
68636208,11
36749169,7
15456874,5
38113646,7
89519979,4
82096133,9
43248314,61
61948847,10
6108278,13
81879433,5
40335847,5
76555615,8
68387294,4
24591093,10
21161737,4
50890381,6
32145510,6
3372820,2
13574338,11
43976569,15
22495975,3
97177815,3
41619951,10
84101863,9
46566922,8
37973514,5
43370728,31
74906768,30
23196885,4
25769575,7
18548024,5
14621206,6
99961113,10
36934729,2
32734555,5
103122831,9
1427138,17
61071789,14
26024971,9
83019081,35
84930089,80
21146727,10
642253,5
19339929,14
67889244,15
57243528,5
26452006,6
91155838,3
44434513,12
59750870,7
13504163,28
57212423,9
23506392,7
25636163,5
92653328,8
14813631,3
16321402,5
59528939,62
1672225,6
3229394,5
23402143,9
30691145,4
8737805,3
23889347,62
22933418,5
47125331,8
10926610,3
94238551,10
73935225,16
76877363,6
71190585,26
42304854,83
16799171,3
23529982,2
9405619,32
12000192,8
23582550,7
56796997,31
61384580,3
28536149,13
21205450,13
12745633,10
52800075,7
90134367,6
32334992,16
867924,12
43586388,16
39025354,13
26765739,9
5689296,11
44198381,18
8850524,8
21489329,6
57172235,15
77549089,18
32880479,3
27506529,4
25922315,11
37307091,19
28774674,16
34052720,24
35360880,18
77548265,7
25927380,6
38425054,5
64693682,5
39507662,14
74948675,9
36058590,4
58760990,37
18445625,12
32034582,7
62338565,20
55399030,4
32855037,20
19794186,7
56011412,18
22834871,6
2781087,2
40285734,8
16105817,60
13491077,5
38958671,6
83987569,10
90688977,38
61910118,62
71753729,7
78805727,12
71137538,4
38337926,12
71363445,3
65380886,5
39029138,28
52575439,57
36499531,15
11021224,4
61347785,11
12161821,52
66384372,11
44506693,10
28929904,3
56013866,7
6154798,3
64971316,3
23761350,12
79312201,13
5370894,9
23142494,20
8190087,42
50814523,10
62079074,3
44877202,25
26802212,4
94926246,51
2987007,6
81505425,14
39025079,42
99179871,15
74280965,7
43932607,5
9477309,2
35557560,4
12556116,17
36705867,5
107443427,5
86686294,5
24856249,16
25217228,4
30158918,20
99748049,4
19546581,9
50228930,5
31350401,5
69358723,12
104204417,6
42609573,5
31437799,11
15088470,6
81541539,6
42252482,2
58782028,7
36470256,46
61817022,7
54780108,92
97755218,4
3440852,34
1789701,6
41846462,3
9345358,10
23324764,9
52163248,22
79047361,10
10592484,10
29054938,9
17218217,8
83886940,14
81545114,3
78681198,5
64423973,5
32614850,5
63265218,78
22912881,33
28177895,3
8301929,3
49971495,6
3138466,1
27685566,10
29040149,6
72143650,80
56599506,14
7437951,9
5824977,3
67474873,8
25688259,9
29574049,5
82922038,8
70579419,8
82439382,31
27749894,35
12067392,4
75619689,6
60717927,8
15128965,21
43574683,8
24159801,33
82256697,13
2067354,6
81385417,45
12620631,51
69288664,7
10468568,12
73302564,4
24201761,14
27753140,13
54626335,5
19552575,5
24173089,7
53496251,5
20847714,14
70810545,15
60187973,19
22717909,9
17974667,136
104766259,8
12388935,3
23316383,7
86415601,3
32159310,6
79937713,2
20335052,13
86466232,7
11211193,12
108578789,7
14899049,52
1623501,42
85562147,14
63579067,13
16133039,2
14553399,20
40217638,22
70972251,4
19853646,8
96039382,10
39650006,6
21783805,36
37323854,23
65148175,19
25425250,22
43270975,44
35059014,6
25419599,3
67823929,3
27621796,16
62483626,10
44894407,13
21162187,10
45178934,10
51955820,6
39928058,8
83016251,17
42071740,7
37559464,11
75104849,21
68472486,4
16037540,6
250136,1
57326238,7
23634591,3
84404782,16
50134593,4
34275044,22
15238675,7
15883514,7
15970912,9
63423981,27
42162771,11
34485245,17
22845888,9
32940067,31
16339610,11
60866636,14
37025672,17
100803488,5
42361842,4
39859180,23
38150762,8
9903833,5
83648701,5
108222424,4
5064379,12
44966209,5
28850547,100
87727881,5
34833404,6
641552,11
11057795,7
54791729,10
6042982,21
103987861,7
62144355,12
27577125,6
3360152,6
25856322,42
18090945,4
92984236,11
8071599,1
26444802,5
78526031,3
24109969,11
1920721,1
27686283,8
91728249,10
95486280,5
69015761,8
19922873,15
37944568,6
50115642,9
53128530,10
67180045,8
12776940,16
64776994,5
35442058,20
76667498,3
12161562,5
86704630,6
69260735,5
75164,22
26030509,10
82721325,4
58063813,4
34907953,13
60522554,17
23508223,9
14377137,5
11938051,6
57515567,3
56911331,12
871384,23
21273027,54
31584809,7
80614344,5
5175474,35
80217924,5
25790797,11
54075087,25
73189398,20
58303431,34
34929909,10
25549293,13
14110193,11
71291254,10
3032105,4
17135,6
59275443,9
3417970,3
99561412,15
27599281,4
6457877,7
791453,5
65203877,11
13546454,5
60438348,8
15983697,10
67755474,23
53434662,7
45059527,21
71511503,26
36019491,37
36839291,22
90770275,15
45137493,42
62368750,6
67422343,3
63881494,6
16904211,7
7710990,12
38018037,4
1168496,30
18131364,11
61226995,13
19826322,18
59138622,5
3397184,1
45107510,7
19636706,33
39613387,6
51161334,9
54346894,3
37005140,10
70108529,8
12563499,9
98549090,24
65733642,9
39237777,11
20141160,6
22068664,7
2165753,3
73312702,5
2187128,3
62335726,6
50282838,30
58381887,13
14523085,4
30344574,16
98553259,7
36905952,3
10170696,12
13510808,7
34524608,9
53483402,26
23124375,7
96347447,10
15281371,2
35450568,11
63232336,9
26965862,9
46131499,21
80629294,8
23275711,12
43269323,12
70739134,4
45321461,8
13586698,4
74479618,2
32724406,11
94636806,26
61169610,6
23340770,16
82332988,4
45186880,6
33436424,19
88876142,9
25219323,10
84788587,13
25061783,43
19055382,11
33643809,7
73884362,4
7261437,1
50708110,5
34675060,7
37936964,25
99873683,5
52359325,247
51368847,24
22761113,19
32774507,23
32535412,3
31347427,5
56016385,3
8739621,2
22767939,31
21490572,6
17045375,9
104633141,6
74286614,11
23927322,5
47895127,11
7871477,17
51861284,18
6696521,11
26385826,11
81824190,6
85674311,22
48376566,5
34063270,8
71881758,8
78724607,12
19632612,5
7300281,17
53056348,8
46240300,10
18969397,6
80741697,5
43592223,5
47381167,8
9477411,4
23727923,6
16859990,10
58941972,16
42370947,26
105183540,11
58272976,10
25112629,26
79475788,5
47482631,23
1450740,10
27850353,9
25115548,4
69772671,4
78430392,3
15106936,22
95109092,8
58172272,5
108265416,24
22096245,8
20150419,2
867971,36
17383557,3
85816959,10
19055059,34
10062931,7
33809987,9
29357172,7
19104837,4
35571577,5
27721870,8
27875389,4
13619385,10
20540849,10
35310671,4
15934261,3
105425119,25
73918506,60
19098993,44
102077682,5
5015584,48
23374155,13
61456119,10
47878167,21
16264518,11
29466445,11
8503397,8
38986903,26
53143138,8
50595352,5
2306213,4
75143184,12
20211456,27
16343781,28
13522925,18
91573174,5
56274696,15
43494312,60
40202630,4
10789416,3
64736590,7
63012574,4
49877198,21
18951948,7
13047176,8
19588528,10
80376804,17
32015169,20
80437595,22
65135286,18
43227819,11
6141548,3
47515082,5
11486269,12
49464634,10
96955246,8
105568898,7
57776688,39
6154774,3
105199799,8
21456113,5
22727650,25
46836227,6
72063396,13
21320734,6
19967632,43
85107368,8
991977,4
30724206,18
82309771,4
96892093,9
91784094,10
24691267,5
25456829,3
88596957,10
70398574,4
85835088,3
25030150,13
34523426,8
48395668,17
37541533,9
14356316,4
84967307,3
39182944,8
21001968,22
56107656,8
25469290,8
21678767,61
91990339,19
2013208,2
15723664,5
57906651,9
9428552,8
23228618,14
17958700,3
97394615,9
15530622,10
59393374,6
10811681,22
70220951,12
89876003,7
43559985,6
38825724,67
26226780,10
76378149,4
97408357,10
81544880,6
6717172,2
35058796,4
58704967,9
80146083,17
65660937,8
107720680,7
98058175,4
2788579,2
63988007,17
71942171,16
67634197,15
84694964,24
104934308,15
3377562,6
45775460,74
7740918,5
21705902,10
8830259,6
27865731,3
14287448,9
59181775,4
58554603,14
59213343,10
32571821,11
26805513,5
46988007,4
22296378,8
19502297,11
1698158,3
21163301,9
71330021,12
65691316,13
72539646,6
78661250,138
34774822,36
61711299,4
16961762,2
7325815,1
74284290,32
88313092,11
60904868,7
87449869,6
16768136,7
69730738,4
28339231,5
55769470,4
791426,6
15121634,8
89766855,3
57280136,10
15391913,11
16560960,15
14720228,10
91837804,6
2447454,4
10539814,14
1393824,1
72131209,7
26717484,3
16052720,2
99953086,3
20580104,9
37198786,8
73817469,10
43941360,7
60929864,13
66400511,24
15199924,3
34445937,4
68358884,5
86073663,6
53124477,18
10363938,13
26621492,7
16232341,6
36181581,5
56357433,6
19437925,4
713383,14
50155971,30
79030770,10
21258077,44
44176302,12
72635767,9
3278153,3
50201527,4
90690549,5
31263953,74
19056717,5
23975849,9
77938879,7
21259948,7
19726787,5
17428423,6
13853082,4
8793277,5
71764454,20
25688560,5
23818531,7
59453013,24
65314351,28
66990959,5
18940718,27
45468938,7
17040800,6
56298600,32
100003560,7
46828313,17
11450361,8
28218156,10
37856976,16
37546650,9
41349885,4
21257717,20
12243862,3
19292222,24
22584133,2
43884871,8
22802255,7
93763338,5
15558912,8
21211002,6
96882511,8
48614762,4
79511851,9
19978668,4
57295066,11
43568296,2
14863563,15
2780950,16
41384208,13
42537412,6
29159017,18
11529581,8
25133894,5
26667858,20
32883246,4
17871523,7
29504203,11
14289077,7
13880715,6
29505252,8
10391103,2
66376029,5
105081371,20
52062728,7
23085854,11
13662318,28
2872228,6
14111349,4
104758874,3
21763278,5
45705057,14
58736031,9
83364657,4
29867284,14
2988591,6
84680190,5
24859336,6
12521579,16
38653853,9
13657274,9
31253984,7
62973323,6
53497032,5
23698840,25
62883254,6
50414512,5
7886329,70
23292527,4
48366272,6
7647308,16
22446022,6
11966393,52
29464063,48
64572456,2
30922802,14
29373466,3
39229207,9
24175063,13
96627977,12
2388019,8
83750222,11
59974056,4
20489212,8
69258200,7
68336169,5
15087190,6
57703499,15
101393550,5
93265937,14
27453029,6
10985110,5
105911799,9
1136346,5
20064918,3
51069350,12
21011764,4
24411579,23
77239212,6
20594344,14
2866519,8
81246864,5
69534716,7
71476445,4
58354360,12
9227449,1
36210253,25
24768080,21
65539910,3
46424067,32
42441176,14
6394920,2
5308294,1
47737049,4
95051449,3
6836991,17
31365980,8
25928259,81
33933404,14
2976796,5
64734282,6
84104305,9
3093077,4
33452729,24
56537036,75
71230111,6
18887917,7
41224078,10
54493782,6
76254353,10
52120121,11
39645175,5
22575790,20
96492254,29
63768281,9
15555850,3
54429784,4
60274874,5
72171633,13
19320293,4
1549218,8
68774149,4
27931563,7
25932175,2
31553913,12
6572655,10
100286463,13
28508209,18
24905420,7
37243374,21
71712772,21
21874230,2
72728631,145
26138741,17
38712185,13
70278109,8
69124586,6
92193222,11
31265894,160
56411961,16
97756382,8
82695931,15
57175093,14
2638476,7
23056081,46
32862592,18
95124708,18
34854391,6
87749872,20
41819435,14
75212909,70
13575339,32
33865273,13
56848221,12
69340531,4
10089178,26
62787155,5
57336516,5
26392656,26
22751971,5
26485133,4
58083151,10
36839692,23
63095807,22
81839822,5
44208498,13
27918369,12
80998864,44
35783624,31
20138835,5
30504894,9
100809062,20
7734156,30
50576950,7
12543983,2
23000038,11
24701380,15
31669148,3
69528313,4
28522186,22
61273545,3
62025090,24
90197437,5
3490493,2
58555490,24
71704890,21
61088811,31
30419629,10
1702708,3
103138413,3
52773111,11
40216763,10
40198753,5
83647593,64
56981724,14
87500268,8
58837284,27
79821025,8
95475435,33
28425193,14
18128893,28
93555510,5
105428599,3
54308223,35
53506530,5
29409409,8
46328836,16
28156,3
1387793,111
5975893,5
23223064,4
28149138,23
94316519,16
15113528,9
37321091,7
6628095,2
25981967,7
50183453,29
68335272,8
59150297,3
69864,1
14915462,7
6897232,16
69103320,5
77330231,4
90673418,9
46276815,6
69522704,4
16390909,4
16538124,11
61208282,9
25025652,25
32863650,9
59410411,9
75799868,10
48171329,4
12841744,3
83689515,5
42586714,14
59778785,13
35498528,7
56115400,4
27634099,37
64315655,6
25963277,6
43327840,9
2033165,8
3004691,2
29313026,6
17273026,22
85445284,18
25279908,17
19352181,10
70136888,26
22278745,9
42159610,14
75919152,5
34384871,4
22446371,14
86142710,3
20853796,16
84864056,12
8553484,3
84803756,15
21140707,28
