id,gh_id,label,repo_id
85542241,17829,good first issue,7115486
40380032,3382,up-for-grabs,7115486
90370739,18153,good first issue,7115486
59213343,15372,good first issue,7115486
60754328,15493,good first issue,7115486
32066387,2586,good first issue,7115486
106575735,19517,good first issue,7115486
45445510,3765,up-for-grabs,7115486
97786467,19048,good first issue,7115486
59744296,15412,good first issue,7115486
92206200,18279,good first issue,7115486
59216258,15374,good first issue,7115486
41392071,3483,up-for-grabs,7115486
60665808,15480,good first issue,7115486
62723151,15668,good first issue,7115486
58883931,15346,good first issue,7115486
59214557,15373,good first issue,7115486
91108493,18210,good first issue,7115486
91010867,18200,good first issue,7115486
60596782,15473,good first issue,7115486
59212964,15371,good first issue,7115486
97786467,19048,up-for-grabs,7115486
63929494,15819,up-for-grabs,7115486
40283988,3358,up-for-grabs,7115486
67147992,16124,good first issue,7115486
60847485,15500,good first issue,7115486
82255068,17522,good first issue,7115486
60403698,15453,good first issue,7115486
47838022,607,good first bug,7211958
48608590,662,good first bug,7211958
56418934,889,good first bug,7211958
48495561,648,good first bug,7211958
70351431,1008,good first bug,7211958
44208498,525,good first bug,7211958
42506386,472,good first bug,7211958
45423389,581,good first bug,7211958
44720925,566,good first bug,7211958
44217450,529,good first bug,7211958
33163400,384,good first bug,7211958
50356903,772,good first bug,7211958
44155031,512,good first bug,7211958
22296671,240,good first bug,7211958
54429774,867,good first bug,7211958
49445506,723,good first bug,7211958
48260560,627,good first bug,7211958
49025478,700,good first bug,7211958
70972251,1012,good first bug,7211958
44216066,527,good first bug,7211958
44221211,531,good first bug,7211958
47999273,612,good first bug,7211958
48738235,676,good first bug,7211958
45386779,580,good first bug,7211958
47998396,611,good first bug,7211958
51165051,814,good first bug,7211958
88473487,1212,good first bug,7211958
41582052,466,good first bug,7211958
49133551,702,good first bug,7211958
44288007,545,good first bug,7211958
45266955,579,good first bug,7211958
50848320,806,good first bug,7211958
50628294,798,good first bug,7211958
48069549,617,good first bug,7211958
48058955,615,good first bug,7211958
48259761,625,good first bug,7211958
44234257,534,good first bug,7211958
9420082,5406,easy,7212135
11523940,6158,easy,7212135
9259463,5355,easy,7212135
9299807,5363,easy,7212135
8687266,5101,easy,7212135
10391103,5752,easy,7212135
12023442,6409,easy,7212135
11529581,6163,easy,7212135
11966393,1999,easy,7212135
11957682,6387,easy,7212135
9394684,5401,easy,7212135
8817009,1426,easy,7212135
8970327,2684,easy,7212135
11759887,6248,easy,7212135
73857590,531,good first issue,7231843
82477089,567,good first issue,7306035
85510874,585,good first issue,7306035
78657766,547,good first issue,7306035
68155026,10048,good first issue,7332776
65498290,9900,good first issue,7332776
80611953,10739,good first issue,7332776
93265937,11202,good first issue,7332776
31491794,6106,beginner,7332776
11545247,1255,beginner,7332776
10468568,1117,beginner,7332776
7447725,607,beginner,7332776
11446369,1222,beginner,7332776
8425807,762,beginner,7332776
36019491,7051,beginner,7332776
10468396,1111,beginner,7332776
15408310,1842,beginner,7332776
27925408,5401,beginner,7332776
46788634,8368,beginner,7332776
34349008,6762,beginner,7332776
10468547,1116,beginner,7332776
29466445,5737,beginner,7332776
6953262,554,beginner,7332776
59568125,9540,good first issue,7332776
73756212,10344,good first issue,7332776
68037115,10038,good first issue,7332776
66167400,9954,good first issue,7332776
80311845,10722,good first issue,7332776
10230199,1083,beginner,7332776
14804449,1742,beginner,7332776
7109601,582,beginner,7332776
9133189,904,beginner,7332776
10468433,1112,beginner,7332776
51116052,8734,beginner,7332776
9065500,884,beginner,7332776
16944228,2258,beginner,7332776
42958397,7977,beginner,7332776
16230316,2077,beginner,7332776
46953128,8396,beginner,7332776
25127857,4728,beginner,7332776
7292772,595,beginner,7332776
41847964,7849,beginner,7332776
10468722,1114,beginner,7332776
41499070,7809,beginner,7332776
53721379,9043,beginner,7332776
49454546,8604,beginner,7332776
8938434,842,beginner,7332776
22387277,4048,beginner,7332776
21407218,3668,beginner,7332776
36210253,7075,beginner,7332776
9145168,914,beginner,7332776
97211450,11355,good first issue,7332776
59402802,9526,good first issue,7332776
106376149,11666,good first issue,7332776
9065204,883,beginner,7332776
30652919,5941,beginner,7332776
23606677,4355,beginner,7332776
7292911,596,beginner,7332776
43724548,8051,beginner,7332776
16169233,2022,beginner,7332776
57116811,9350,beginner,7332776
43616713,8027,beginner,7332776
8620778,801,beginner,7332776
7086009,580,beginner,7332776
7241696,586,beginner,7332776
10257394,1095,beginner,7332776
7859357,657,beginner,7332776
52527653,8910,beginner,7332776
12811559,1460,beginner,7332776
52218134,8875,beginner,7332776
27251087,5211,beginner,7332776
45376610,8215,beginner,7332776
8420753,758,beginner,7332776
22364118,4037,beginner,7332776
19161905,2811,beginner,7332776
14801793,1739,beginner,7332776
70212017,10135,good first issue,7332776
79721373,10675,good first issue,7332776
67889244,10031,good first issue,7332776
66161860,9950,good first issue,7332776
69616177,10111,good first issue,7332776
21585709,3740,beginner,7332776
25061783,4711,beginner,7332776
7576928,567,beginner,7332776
25190033,4742,beginner,7332776
11756715,1283,beginner,7332776
22396290,4053,beginner,7332776
15108810,1792,beginner,7332776
14557697,1680,beginner,7332776
22533901,4093,beginner,7332776
58412207,9437,beginner,7332776
9749856,1005,beginner,7332776
55909808,9238,beginner,7332776
21596461,3763,beginner,7332776
55019579,9133,beginner,7332776
12489892,1405,beginner,7332776
43038283,7984,beginner,7332776
34722769,6854,beginner,7332776
53434662,9000,beginner,7332776
8620766,791,beginner,7332776
11998776,1344,beginner,7332776
35321315,6938,beginner,7332776
16575657,2153,beginner,7332776
26093784,4961,beginner,7332776
14713781,1727,beginner,7332776
27634099,5344,beginner,7332776
10235487,1084,beginner,7332776
9136792,910,beginner,7332776
22096245,3955,beginner,7332776
68746674,10076,good first issue,7332776
90974236,11136,good first issue,7332776
78370888,10582,good first issue,7332776
80531208,10732,good first issue,7332776
79504614,10660,good first issue,7332776
20442650,3218,beginner,7332776
14464698,1658,beginner,7332776
32308975,6251,beginner,7332776
34142590,6716,beginner,7332776
36347532,7112,beginner,7332776
21996394,3923,beginner,7332776
15455255,1849,beginner,7332776
52895747,8953,beginner,7332776
15901814,1945,beginner,7332776
23692303,4370,beginner,7332776
38505785,7442,beginner,7332776
27349846,5249,beginner,7332776
41773197,7838,beginner,7332776
21491244,3684,beginner,7332776
11266267,1199,beginner,7332776
16274446,2091,beginner,7332776
36354841,7115,beginner,7332776
15986696,1971,beginner,7332776
27115245,5187,beginner,7332776
9064949,881,beginner,7332776
40845831,7700,beginner,7332776
40929102,7729,beginner,7332776
26685186,5095,beginner,7332776
14306366,1638,beginner,7332776
52888800,8950,beginner,7332776
43180048,7998,beginner,7332776
55618982,707,good first issue,7431468
101239909,1745,good first issue,7653971
61075757,1358,good first issue,7653971
109028317,1822,good first issue,7653971
93784803,1696,good first issue,7653971
66185417,1415,good first issue,7653971
77598916,1569,good first issue,7653971
63077291,1393,good first issue,7653971
60163469,1330,good first issue,7653971
50785899,3193,good first issue,7657266
61863779,3448,good first issue,7657266
64420875,3556,good first issue,7657266
66560658,3590,good first issue,7657266
62846049,3508,good first issue,7657266
74429862,3651,good first issue,7657266
61163166,3429,good first issue,7657266
45058799,2957,good first issue,7657266
103265873,3920,good first issue,7657266
61227456,3432,good first issue,7657266
69833778,3612,good first issue,7657266
73836785,8385,good first issue,7704341
72171633,8310,good first issue,7704341
32774507,4877,good first issue,7704341
73283106,8370,good first issue,7704341
36346965,5321,good first issue,7704341
66632820,8000,good first issue,7704341
75872138,8495,good first issue,7704341
12918384,1474,good first issue,7704341
70982441,8244,good first issue,7704341
18487957,2764,good first issue,7704341
93733632,9403,good first issue,7704341
63575709,7788,good first issue,7704341
81659503,8873,good first issue,7704341
71704890,8288,good first issue,7704341
80966310,8842,good first issue,7704341
105036228,9913,good first issue,7704341
63563963,7785,good first issue,7704341
68219806,8096,good first issue,7704341
82695931,8939,good first issue,7704341
48609080,6635,good first issue,7704341
103531353,9843,good first issue,7704341
64657410,7861,good first issue,7704341
75441111,8466,good first issue,7704341
100266665,9680,good first issue,7704341
105420054,9925,good first issue,7704341
92193222,9349,good first issue,7704341
71573272,8281,good first issue,7704341
77730662,8667,good first issue,7704341
83614568,8983,good first issue,7704341
99375876,9640,good first issue,7704341
64423973,1986,good first issue,7803564
90885808,2503,good first issue,7803564
32836359,1308,low hanging fruit,7941722
34050326,1396,low hanging fruit,7941722
24202148,971,low hanging fruit,7941722
33677972,1353,low hanging fruit,7941722
32622684,1294,low hanging fruit,7941722
26523235,1046,low hanging fruit,7941722
34833404,1446,low hanging fruit,7941722
33565800,1335,low hanging fruit,7941722
32863650,1312,low hanging fruit,7941722
27370561,1084,low hanging fruit,7941722
33029622,1316,low hanging fruit,7941722
34385539,1419,low hanging fruit,7941722
33085953,1319,low hanging fruit,7941722
24202146,972,low hanging fruit,7941722
32898162,1310,low hanging fruit,7941722
26995405,1059,low hanging fruit,7941722
27370635,1086,low hanging fruit,7941722
32489839,1285,low hanging fruit,7941722
80110754,3416,good first issue,8246028
64546466,2371,good first issue,8246028
79957863,3403,good first issue,8246028
97386507,3912,good first issue,8246028
109360013,4094,good first issue,8246028
80479020,3432,good first issue,8246028
79950185,3398,good first issue,8246028
76221381,3239,good first issue,8246028
69318119,2673,good first issue,8246028
93977552,3829,good first issue,8246028
107884416,4080,good first issue,8246028
73259287,3043,good first issue,8246028
73950855,3117,good first issue,8246028
64776994,2378,good first issue,8246028
92772778,3784,good first issue,8246028
73233369,3031,good first issue,8246028
48976258,1054,good first issue,8246028
94318021,3844,good first issue,8246028
77505131,3286,good first issue,8246028
73950084,3116,good first issue,8246028
82240195,3499,good first issue,8246028
94713078,3859,good first issue,8246028
66615832,2485,good first issue,8246028
49002332,1584,good first issue,8246028
77980205,3316,good first issue,8246028
69340531,2675,good first issue,8246028
94316504,3843,good first issue,8246028
87070224,3632,good first issue,8246028
74068148,3122,good first issue,8246028
69353884,2677,good first issue,8246028
63450717,2330,good first issue,8246028
63629485,2350,good first issue,8246028
88726565,3687,good first issue,8246028
95098883,3872,good first issue,8246028
74339681,3140,good first issue,8246028
93710754,3815,good first issue,8246028
65068959,2392,good first issue,8246028
57076102,2030,good first issue,8246028
79965219,3412,good first issue,8246028
48984944,1244,good first issue,8246028
76164824,3236,good first issue,8246028
79916480,3390,good first issue,8246028
87378418,3646,good first issue,8246028
100293354,3971,good first issue,8246028
48989427,1341,good first issue,8246028
63628997,2344,good first issue,8246028
48996996,1477,good first issue,8246028
94965871,3863,good first issue,8246028
94206919,3833,good first issue,8246028
71498879,2883,good first issue,8246028
97592916,3915,good first issue,8246028
77921450,3308,good first issue,8246028
68708341,2618,good first issue,8246028
100281792,3970,good first issue,8246028
79965077,3411,good first issue,8246028
73313767,3051,good first issue,8246028
79883394,3380,good first issue,8246028
107370508,4066,good first issue,8246028
74696135,3161,good first issue,8246028
107630251,4071,good first issue,8246028
86625243,3617,good first issue,8246028
75732988,3212,good first issue,8246028
73247298,3039,good first issue,8246028
93540253,3799,good first issue,8246028
73375392,3056,good first issue,8246028
74286614,3134,good first issue,8246028
79741081,3373,good first issue,8246028
80479533,3433,good first issue,8246028
66322976,2453,good first issue,8246028
99792722,3950,good first issue,8246028
99775961,3949,good first issue,8246028
63629073,2345,good first issue,8246028
74067695,3121,good first issue,8246028
101106894,3976,good first issue,8246028
95093940,3871,good first issue,8246028
74961029,3188,good first issue,8246028
58367558,204,good first issue,8449086
58879237,207,good first issue,8449086
78637672,907,good first issue,8592995
19759056,317,good first issue,8592995
56824980,786,good first issue,8592995
87146976,948,good first issue,8592995
55081491,772,good first issue,8592995
59578997,820,good first issue,8592995
40895055,649,good first issue,8592995
59579975,821,good first issue,8592995
62771558,850,good first issue,8592995
71714774,892,good first issue,8592995
58525555,808,good first issue,8592995
37301916,87,easy,8645813
31347427,73,easy,8645813
38417193,90,easy,8645813
36391947,80,easy,8645813
27542513,594,good first bug,8818018
20568407,491,good first bug,8818018
24556180,595,good first bug,8818018
24523458,596,good first bug,8818018
26814069,660,good first bug,8818018
31900600,764,good first bug,8818018
20499152,489,good first bug,8818018
17428425,192,easy,8923565
13062212,111,easy,8923565
9077730,52,easy,8923565
19060999,212,easy,8923565
17428423,192,easy,8923565
24912324,4646,first timers only,8932041
20600130,2204,first timers only,8932041
27749370,4920,first timers only,8932041
27721870,4917,first timers only,8932041
8421777,1831,first timers only,8932041
29760081,5035,first timers only,8932041
21816852,4346,first timers only,8932041
24194758,4595,first timers only,8932041
22511524,4440,first timers only,8932041
26054855,4788,first timers only,8932041
37243374,5736,first timers only,8932041
20674460,4154,first timers only,8932041
9452581,2352,first timers only,8932041
25631630,4743,first timers only,8932041
21207927,4212,first timers only,8932041
32338977,5225,first timers only,8932041
18437839,3883,first timers only,8932041
21368984,4265,first timers only,8932041
12394247,2920,first timers only,8932041
33933404,5471,first timers only,8932041
32345363,701,easy,9025349
38958860,2460,easy,9238699
28100508,1775,easy,9238699
26647520,1660,easy,9238699
29221450,1878,easy,9238699
25419599,1548,easy,9238699
34514233,2227,easy,9238699
93559593,5134,good first issue,9238699
80206329,4477,good first issue,9238699
77244765,4269,good first issue,9238699
26582863,1655,easy,9238699
33151264,2110,easy,9238699
34214657,2204,easy,9238699
47376664,2882,easy,9238699
66008580,3854,good-first-issue,9238699
105697949,5705,good first issue,9238699
28092743,1774,easy,9238699
34318973,2210,easy,9238699
28412086,1804,easy,9238699
29776033,1919,easy,9238699
28752353,1830,easy,9238699
81185100,4524,good first issue,9238699
23766516,1404,easy,9238699
33623245,2153,easy,9238699
30937929,2007,easy,9238699
25976854,1591,easy,9238699
29430087,1893,easy,9238699
27863883,1754,easy,9238699
31350401,2019,easy,9238699
40746077,2576,easy,9238699
36832853,2350,easy,9238699
28138453,1778,easy,9238699
29800992,1921,easy,9238699
98212287,5346,good first issue,9238699
80321342,4483,good first issue,9238699
86284279,4778,good first issue,9238699
30792166,1988,easy,9238699
26556566,1650,easy,9238699
28752986,1832,easy,9238699
79306054,4428,good first issue,9238699
80849937,4508,good first issue,9238699
14730309,823,easy,9289602
11379693,187,easy,9289602
21583059,1862,easy,9289602
10850410,55,easy,9289602
12853290,443,easy,9289602
17952238,1525,easy,9289602
21394998,1826,easy,9289602
11994989,280,easy,9289602
24071238,2164,easy,9289602
28697851,2570,easy,9289602
11383216,188,easy,9289602
15827845,1149,easy,9289602
21351833,1815,easy,9289602
29839396,2669,easy,9289602
21394900,1825,easy,9289602
30737642,2739,easy,9289602
14904086,918,easy,9289602
24897589,2277,easy,9289602
12160959,296,easy,9289602
17617811,1487,easy,9289602
22547587,1958,easy,9289602
15254687,998,easy,9289602
16063708,1208,easy,9289602
12273250,335,easy,9289602
21394845,1824,easy,9289602
23223064,2039,easy,9289602
10789483,33,easy,9289602
12248082,333,easy,9289602
14581889,773,easy,9289602
15899333,1168,easy,9289602
15924198,1163,easy,9289602
30490454,2716,easy,9289602
21144359,1761,easy,9289602
22047398,1901,easy,9289602
11120855,152,easy,9289602
13586698,549,easy,9289602
13491077,257,easy,9289602
34063270,3150,easy,9289602
28403447,2539,easy,9289602
15596631,1078,easy,9289602
10838654,46,easy,9289602
11023536,137,easy,9289602
21352577,1817,easy,9289602
13423666,509,easy,9289602
28775250,2576,easy,9289602
21144303,1760,easy,9289602
16530461,1358,easy,9289602
13766905,604,easy,9289602
10948571,105,easy,9289602
13875595,627,easy,9289602
13622011,565,easy,9289602
15863630,1159,easy,9289602
16195361,719,easy,9289602
11458320,202,easy,9289602
12226451,322,easy,9289602
15916307,1172,easy,9289602
15924970,1174,easy,9289602
27437089,2452,easy,9289602
11004561,126,easy,9289602
33651797,3020,easy,9289602
14850683,877,easy,9289602
13816558,409,easy,9289602
15228606,992,easy,9289602
12289277,344,easy,9289602
14377739,723,easy,9289602
17598923,1486,easy,9289602
15803586,1136,easy,9289602
10932772,96,easy,9289602
13519482,528,easy,9289602
14948800,928,easy,9289602
10789416,32,easy,9289602
13486388,518,easy,9289602
10853467,69,easy,9289602
15227440,989,easy,9289602
11990907,279,easy,9289602
34328304,3185,easy,9289602
15799771,1131,easy,9289602
11113583,150,easy,9289602
13324948,488,easy,9289602
12720763,401,easy,9289602
15183194,977,easy,9289602
14567839,771,easy,9289602
24069258,2161,easy,9289602
12428425,362,easy,9289602
13528184,533,easy,9289602
18062479,1535,easy,9289602
24003699,2150,easy,9289602
15896483,1167,easy,9289602
12997883,460,easy,9289602
10852942,59,easy,9289602
21146325,1762,easy,9289602
15227430,988,easy,9289602
22257817,1924,easy,9289602
15983697,1196,easy,9289602
14377137,720,easy,9289602
12555511,370,easy,9289602
22918860,1999,easy,9289602
10852956,60,easy,9289602
13425572,511,easy,9289602
11344161,177,easy,9289602
30156077,2688,easy,9289602
16593682,1369,easy,9289602
11450361,198,easy,9289602
17223828,1467,easy,9289602
23824760,1787,easy,9289602
10920199,90,easy,9289602
14502397,756,easy,9289602
10964575,111,easy,9289602
16063707,1208,easy,9289602
22957405,2005,easy,9289602
16869742,1419,easy,9289602
20167025,1677,easy,9289602
16124501,1237,easy,9289602
24000888,2148,easy,9289602
15827941,1150,easy,9289602
21430956,1835,easy,9289602
11385192,190,easy,9289602
24373228,2222,easy,9289602
15924209,1162,easy,9289602
15483816,1039,easy,9289602
13255326,472,easy,9289602
11004665,128,easy,9289602
16599560,1371,easy,9289602
33684531,3029,easy,9289602
18216470,1557,easy,9289602
10853457,68,easy,9289602
28957365,2594,easy,9289602
11291335,173,easy,9289602
10852921,58,easy,9289602
20136576,1675,easy,9289602
17084348,1395,easy,9289602
21351899,1816,easy,9289602
14122389,689,easy,9289602
16768136,1397,easy,9289602
16190599,1260,easy,9289602
10993967,118,easy,9289602
12188623,311,easy,9289602
10851151,56,easy,9289602
14825031,867,easy,9289602
16862901,1414,easy,9289602
17655874,1489,easy,9289602
23452021,2066,easy,9289602
16283241,1303,easy,9289602
28154918,2513,easy,9289602
14503852,755,easy,9289602
14200284,700,easy,9289602
15558912,1065,easy,9289602
16198657,1262,easy,9289602
15014417,954,easy,9289602
28945976,2593,easy,9289602
10919427,88,easy,9289602
15887532,1165,easy,9289602
23687992,2109,easy,9289602
14234042,708,easy,9289602
11674430,226,easy,9289602
29929991,2678,easy,9289602
17952312,1526,easy,9289602
15820896,1140,easy,9289602
16379590,1320,easy,9289602
16380653,1321,easy,9289602
11264976,168,easy,9289602
14794309,856,easy,9289602
21298219,1797,easy,9289602
14961101,938,easy,9289602
12744902,404,easy,9289602
13519319,527,easy,9289602
28734715,2573,easy,9289602
22222154,1917,easy,9289602
17939304,1517,easy,9289602
15558888,1063,easy,9289602
14728974,821,easy,9289602
10848334,50,easy,9289602
28842691,2584,easy,9289602
22511228,1956,easy,9289602
27346018,2447,easy,9289602
30737763,2740,easy,9289602
22398976,1938,easy,9289602
13527928,532,easy,9289602
24440643,2236,easy,9289602
10962635,110,easy,9289602
14724311,810,easy,9289602
14794249,855,easy,9289602
12204698,317,easy,9289602
15424862,1034,easy,9289602
18090945,1542,easy,9289602
30574924,2727,easy,9289602
21140110,1758,easy,9289602
10946168,102,easy,9289602
16449374,1340,easy,9289602
10966898,113,easy,9289602
14885632,908,easy,9289602
10853446,66,easy,9289602
17677046,1490,easy,9289602
16768082,1396,easy,9289602
28587263,2555,easy,9289602
13880715,630,easy,9289602
12236287,332,easy,9289602
18590229,1566,easy,9289602
23769605,2120,easy,9289602
10920218,91,easy,9289602
85107368,2617,good first issue,9402294
39563706,880,good first issue,9402294
58963822,1764,good first issue,9402294
82256697,2490,good first issue,9402294
94105278,2886,good first issue,9402294
61325675,1856,good first issue,9402294
82234543,2489,good first issue,9402294
58501015,1743,good first issue,9402294
66551900,2060,good first issue,9402294
69022397,2137,good first issue,9402294
52705843,1525,good first issue,9402294
54467476,1594,good first issue,9402294
61939623,1875,good first issue,9402294
72829093,2286,good first issue,9402294
61925034,1874,good first issue,9402294
59334906,1773,good first issue,9402294
50945870,1479,good first issue,9402294
94284464,2892,good first issue,9402294
48747967,1386,good first issue,9402294
61574562,41377,good first issue,9570147
61563919,41372,good first issue,9570147
15152250,776,easy,9570828
25845436,1386,easy,9570828
16242407,866,easy,9570828
32892621,1657,easy,9570828
27599281,1453,easy,9570828
11032872,450,easy,9570828
18810643,1023,easy,9570828
24202746,1321,easy,9570828
32852959,1648,easy,9570828
32341161,1600,easy,9570828
22912881,1268,easy,9570828
27076221,1433,easy,9570828
19608440,1142,easy,9570828
21161737,640,easy,9614935
20838114,8409,beginner,9626183
18300800,6922,beginner,9626183
25074830,10079,beginner,9626183
20800008,8393,beginner,9626183
42671648,13659,beginner,9626183
13382955,4300,beginner,9626183
19552523,7662,beginner,9626183
14913451,5344,beginner,9626183
37250787,12820,beginner,9626183
41942991,13548,beginner,9626183
34929909,12386,beginner,9626183
39833932,13262,beginner,9626183
18286140,6909,beginner,9626183
23551023,9459,beginner,9626183
49035219,3523,good first task,9678863
58714671,4723,good first task,9678863
48020828,3338,good first task,9678863
51648140,3891,good first task,9678863
37583133,1888,good first task,9678863
52332729,3970,good first task,9678863
55996479,4440,good first task,9678863
45944361,3169,good first task,9678863
53954303,4186,good first task,9678863
57608683,4588,good first task,9678863
54346894,4228,good first task,9678863
36032492,1607,good first bug,9678863
37584882,1890,good first bug,9678863
35880617,1536,good first bug,9678863
36030341,1603,good first bug,9678863
83554337,6957,good first issue,9678863
85632466,7099,good first issue,9678863
99795759,7999,good first issue,9678863
66945892,5575,good first issue,9678863
55380657,4379,good first issue,9678863
94238551,7577,good first issue,9678863
99289396,7956,good first issue,9678863
55660393,4406,good first task,9678863
54446458,4247,good first task,9678863
49012459,3517,good first task,9678863
54562092,4264,good first task,9678863
47990292,3335,good first task,9678863
58800405,4732,good first task,9678863
57518717,4577,good first task,9678863
46273265,3194,good first task,9678863
40625572,2216,good first task,9678863
57346602,4559,good first task,9678863
39979686,2146,good first task,9678863
36018997,1600,good first bug,9678863
36136323,1622,good first bug,9678863
35900606,1548,good first bug,9678863
67183456,5607,good first issue,9678863
50709200,3756,good first issue,9678863
98238655,7895,good first issue,9678863
60699546,4894,good first issue,9678863
97628418,7846,good first issue,9678863
64540488,5305,good first issue,9678863
61023727,4916,good first issue,9678863
45870500,3154,good first issue,9678863
62658881,5073,good first issue,9678863
85773616,7105,good first issue,9678863
100263827,8049,good first issue,9678863
59750870,4816,good first issue,9678863
85658159,7101,good first issue,9678863
58704967,4722,good first task,9678863
51695098,3900,good first task,9678863
43625770,2830,good first task,9678863
49001846,3516,good first task,9678863
49070989,3529,good first task,9678863
47661948,3299,good first task,9678863
54811763,4287,good first task,9678863
48087469,3348,good first task,9678863
54532869,4258,good first task,9678863
37478356,1860,good first task,9678863
51820726,3921,good first task,9678863
55512187,4388,good first task,9678863
51646750,3890,good first task,9678863
50836546,3779,good first task,9678863
48442609,3405,good first task,9678863
50476162,3730,good first task,9678863
55697661,4410,good first task,9678863
36142305,1624,good first bug,9678863
42079337,2534,good first bug,9678863
40706173,2225,good first bug,9678863
36072511,1612,good first bug,9678863
39994470,2150,good first issue,9678863
61362025,4947,good first issue,9678863
61851719,4994,good first issue,9678863
60904868,4907,good first issue,9678863
63454499,5185,good first issue,9678863
98490843,7906,good first issue,9678863
59765598,4819,good first issue,9678863
49863653,3627,good first task,9678863
55087392,4324,good first task,9678863
41759491,2489,good first task,9678863
48831988,3471,good first task,9678863
51377783,3859,good first task,9678863
54508631,4256,good first task,9678863
51100898,3820,good first task,9678863
47689419,3302,good first task,9678863
58306655,4677,good first task,9678863
36656569,1726,good first bug,9678863
37307091,1835,good first bug,9678863
35291172,1456,good first bug,9678863
36325069,1662,good first bug,9678863
35595615,1485,good first bug,9678863
96633988,7748,good first issue,9678863
64599013,5315,good first issue,9678863
79821025,6767,good first issue,9678863
65118847,5361,good first issue,9678863
64394665,5290,good first issue,9678863
63009446,5113,good first issue,9678863
74930071,6306,good first issue,9678863
89195776,7344,good first issue,9678863
96577101,7743,good first issue,9678863
63600064,5199,good first issue,9678863
62265125,5032,good first issue,9678863
48179018,3359,good first task,9678863
54566461,4266,good first task,9678863
53697475,4160,good first task,9678863
52801843,4031,good first task,9678863
55588563,4397,good first task,9678863
50789506,3771,good first task,9678863
43370205,2781,good first task,9678863
59150297,4755,good first task,9678863
36749169,1739,good first bug,9678863
37307094,1835,good first bug,9678863
61529031,4969,good first issue,9678863
41226035,2354,good first issue,9678863
69222951,5803,good first issue,9678863
50928874,3793,good first issue,9678863
55534971,4390,good first issue,9678863
60247734,4861,good first issue,9678863
59918716,4835,good first issue,9678863
85821840,7109,good first issue,9678863
93274690,7147,good first issue,9789111
45175765,5498,good first issue,9789111
75736106,6554,good first issue,9789111
91870900,7072,good first issue,9789111
57990033,5973,good first issue,9789111
58366587,5983,good first issue,9789111
64572456,6239,good first issue,9789111
58635209,5991,good first issue,9789111
47965961,8776,good first issue,10039226
33521272,5483,good first issue,10039226
31400681,4949,good first issue,10039226
56703424,10021,good first issue,10039226
48859646,8906,good first issue,10039226
80442015,12545,good first issue,10039226
53977150,9697,good first issue,10039226
55636418,9902,good first issue,10039226
22134335,2450,good first issue,10039226
71173851,11639,good first issue,10039226
58658276,10214,good first issue,10039226
61064634,10504,good first issue,10039226
67185502,11237,good first issue,10039226
69673537,11495,good first issue,10039226
46262730,8499,good first issue,10039226
23000038,2731,good first issue,10039226
73549957,11872,good first issue,10039226
40465655,7258,good first issue,10039226
34582850,5851,good first issue,10039226
49071652,8936,good first issue,10039226
65970924,11108,good first issue,10039226
64647027,10928,good first issue,10039226
66705441,11174,good first issue,10039226
57781070,10128,good first issue,10039226
53839699,9660,good first issue,10039226
69770420,11504,good first issue,10039226
30790533,4853,good first issue,10039226
74017645,11917,good first issue,10039226
37502550,6576,good first issue,10039226
57795649,10131,good first issue,10039226
70340983,11561,good first issue,10039226
34894070,5918,good first issue,10039226
50944129,9244,good first issue,10039226
83908648,12897,good first issue,10039226
16317504,657,good first issue,10230767
82309771,1514,good first issue,10230767
65421015,1331,good first issue,10230767
49614690,1193,good first issue,10230767
82392745,1518,good first issue,10230767
23774330,800,good first issue,10230767
14770562,608,good first issue,10230767
71230111,1369,good first issue,10230767
88489925,1584,good first issue,10230767
82360415,1517,good first issue,10230767
71230950,1371,good first issue,10230767
59514667,1283,good first issue,10230767
43282745,1123,good first issue,10230767
93524425,1606,good first issue,10230767
49877198,1197,good first issue,10230767
105068871,1663,good first issue,10230767
83064458,1535,good first issue,10230767
65967094,1334,good first issue,10230767
52554571,1213,good first issue,10230767
71230536,1370,good first issue,10230767
54877675,1233,good first issue,10230767
36038597,1018,good first issue,10230767
60565987,1288,good first issue,10230767
80327646,1470,good first issue,10230767
105559822,1667,good first issue,10230767
27017158,870,good first issue,10230767
67220333,1348,good first issue,10230767
42668505,1114,good first issue,10230767
70448629,1364,good first issue,10230767
68371458,1357,good first issue,10230767
71231362,1372,good first issue,10230767
89804411,1591,good first issue,10230767
63515945,1311,good first issue,10230767
22677964,787,good first issue,10230767
10089178,426,good first issue,10230767
78381441,1446,good first issue,10230767
71942171,1378,good first issue,10230767
71291254,1373,good first issue,10230767
42162771,1107,good first issue,10230767
75656330,1411,good first issue,10230767
86435895,1573,good first issue,10230767
26194725,842,good first issue,10230767
62307163,11007,good first issue,10576004
43273502,10335,good first issue,10576004
76896636,11334,good first issue,10576004
70252313,11199,good first issue,10576004
94585098,11583,good first issue,10576004
71712772,11238,good first issue,10576004
72484438,11259,good first issue,10576004
21348769,4456,good first issue,10576004
68903623,11159,good first issue,10576004
85592861,11473,good first issue,10576004
81505425,11415,good first issue,10576004
66234203,846,good first issue,10804719
65168777,817,good first issue,10804719
58499492,675,good first issue,10804719
58288835,667,good first issue,10804719
67210902,866,good first issue,10804719
63436136,732,good first issue,10804719
71239803,23326,good first issue,10941284
62141624,20473,good first issue,10941284
