id,date_created,date_resolved,days_resolution
56274451,2017-09-11 23:48:32 UTC,2018-04-05 22:22:33 UTC,205
50825960,2017-06-09 13:05:34 UTC,2017-11-26 22:17:07 UTC,170
50825960,2017-06-09 13:05:34 UTC,2017-11-26 22:17:07 UTC,170
50825960,2017-06-09 13:05:34 UTC,2017-11-26 22:17:07 UTC,170
50825960,2017-06-09 13:05:34 UTC,2017-11-26 22:17:07 UTC,170
66716368,2018-02-12 20:36:28 UTC,2018-05-02 18:03:25 UTC,78
16952798,2015-04-09 07:04:49 UTC,2016-01-29 10:57:22 UTC,295
16952798,2015-04-09 07:04:49 UTC,2016-01-29 10:57:22 UTC,295
11998776,2014-10-05 14:22:26 UTC,2015-05-23 13:30:51 UTC,229
26646761,2016-01-28 22:04:35 UTC,2016-02-06 23:53:07 UTC,9
87378418,2018-10-22 18:55:20 UTC,2018-12-26 21:15:55 UTC,65
37213893,2016-09-29 00:38:31 UTC,2017-05-02 04:34:49 UTC,215
45935469,2017-03-17 00:23:24 UTC,2017-12-11 17:00:14 UTC,269
51424715,2017-06-20 14:49:38 UTC,2017-07-08 05:32:03 UTC,17
11610282,2014-09-15 12:06:03 UTC,2014-11-02 11:19:28 UTC,47
71363445,2018-04-12 08:55:45 UTC,2018-04-12 09:21:51 UTC,0
1753313,2013-03-04 05:55:35 UTC,2013-07-11 10:59:20 UTC,129
41210194,2016-12-14 23:25:50 UTC,2016-12-18 00:01:25 UTC,3
94613779,2019-01-09 03:36:57 UTC,2019-01-11 19:37:24 UTC,2
56069422,2017-09-08 02:47:03 UTC,2017-10-03 08:21:46 UTC,25
56069422,2017-09-08 02:47:03 UTC,2017-10-03 08:21:46 UTC,25
56069422,2017-09-08 02:47:03 UTC,2017-10-03 08:21:46 UTC,25
56069422,2017-09-08 02:47:03 UTC,2017-10-03 08:21:46 UTC,25
56069422,2017-09-08 02:47:03 UTC,2017-10-03 08:21:46 UTC,25
56069422,2017-09-08 02:47:03 UTC,2017-10-03 08:21:46 UTC,25
36286515,2016-09-09 11:36:09 UTC,2016-09-14 17:33:28 UTC,5
32064937,2016-05-19 17:55:46 UTC,2016-05-24 21:11:04 UTC,5
2197699,2013-05-06 11:06:10 UTC,2013-07-26 12:18:15 UTC,81
21585709,2015-09-11 01:15:51 UTC,2015-09-22 19:42:09 UTC,11
27349846,2016-02-13 21:32:47 UTC,2016-03-01 01:30:33 UTC,16
46506452,2017-03-27 03:57:33 UTC,2017-09-26 16:49:37 UTC,183
31556768,2016-05-09 09:02:17 UTC,2018-07-03 16:03:52 UTC,785
12794007,2014-11-11 12:48:05 UTC,2014-11-20 12:22:37 UTC,8
98972685,2019-02-19 22:45:47 UTC,2019-02-20 20:29:16 UTC,0
22630463,2015-10-13 01:25:56 UTC,2015-12-09 13:19:41 UTC,57
22899673,2015-10-20 10:42:33 UTC,2015-10-20 11:59:23 UTC,0
94641634,2019-01-09 09:58:07 UTC,2019-01-10 18:10:34 UTC,1
27071263,2016-02-07 19:21:32 UTC,2016-02-15 23:22:49 UTC,8
55458050,2017-08-29 05:39:05 UTC,2017-08-29 13:46:33 UTC,0
61214686,2017-11-22 07:48:18 UTC,2017-11-23 04:57:50 UTC,0
51770763,2017-06-26 15:23:40 UTC,2017-08-30 19:31:32 UTC,65
45689557,2017-03-13 16:00:33 UTC,2017-03-14 16:47:00 UTC,1
81929510,2018-08-22 19:55:57 UTC,2018-10-05 20:42:35 UTC,44
12339425,2014-10-21 13:48:25 UTC,2014-10-29 09:50:51 UTC,7
66134839,2018-02-05 17:06:00 UTC,2018-02-14 17:24:52 UTC,9
26875669,2016-02-03 02:56:57 UTC,2016-05-19 10:03:57 UTC,106
41188714,2016-12-15 19:02:06 UTC,2017-04-12 03:00:43 UTC,117
7250612,2014-02-05 13:31:30 UTC,2014-02-12 12:30:37 UTC,6
89203345,2018-11-09 00:56:13 UTC,2018-12-12 04:02:52 UTC,33
53483402,2017-07-26 01:24:32 UTC,2017-08-07 02:19:08 UTC,12
8675310,2014-04-17 20:19:09 UTC,2014-06-13 19:11:03 UTC,56
63017000,2017-12-18 18:39:25 UTC,2017-12-28 15:59:02 UTC,9
24737497,2015-12-07 20:48:56 UTC,2015-12-09 02:23:38 UTC,1
21736269,2015-09-15 14:22:40 UTC,2015-10-19 15:14:19 UTC,34
70667735,2018-04-03 19:41:06 UTC,2018-04-09 11:41:26 UTC,5
16644432,2015-03-30 12:11:54 UTC,2015-05-05 17:42:08 UTC,36
36227290,2016-09-08 09:49:26 UTC,2016-09-09 12:29:49 UTC,1
36338472,2016-09-10 15:25:31 UTC,2016-09-13 15:08:30 UTC,2
22579749,2015-10-10 15:30:25 UTC,2015-10-10 18:37:56 UTC,0
56537036,2017-09-15 16:10:06 UTC,2018-04-01 23:13:58 UTC,198
51990993,2017-06-29 18:12:56 UTC,2017-06-30 13:08:15 UTC,0
3364533,2013-08-09 01:39:24 UTC,2013-08-28 07:43:10 UTC,19
7791593,2014-03-03 01:29:20 UTC,2014-04-28 18:24:00 UTC,56
2957020,2013-06-25 11:03:20 UTC,2013-06-25 21:42:58 UTC,0
2957020,2013-06-25 11:03:20 UTC,2013-06-25 11:45:59 UTC,0
2957020,2013-06-25 11:03:20 UTC,2013-06-25 21:42:58 UTC,0
2957020,2013-06-25 11:03:20 UTC,2013-06-25 11:45:59 UTC,0
2988591,2013-06-28 18:33:45 UTC,2013-07-26 06:23:48 UTC,27
67889244,2018-02-28 01:18:52 UTC,2018-05-11 23:16:11 UTC,72
63137135,2017-12-21 13:22:27 UTC,2017-12-22 11:16:00 UTC,0
41405811,2016-12-20 12:42:37 UTC,2017-01-25 14:34:03 UTC,36
36325041,2016-09-10 02:34:29 UTC,2016-09-24 00:27:24 UTC,13
41156049,2016-12-17 07:17:55 UTC,2017-01-09 09:54:09 UTC,23
46457436,2017-03-26 03:25:46 UTC,2017-04-23 10:52:46 UTC,28
8687266,2014-04-18 14:13:13 UTC,2014-06-24 20:35:08 UTC,67
57068966,2017-09-24 23:46:05 UTC,2017-10-03 09:14:59 UTC,8
68037115,2018-03-01 17:00:21 UTC,2018-04-27 21:34:38 UTC,57
8655413,2014-04-16 17:14:58 UTC,2014-05-31 12:19:53 UTC,44
18969381,2015-06-14 20:00:47 UTC,2015-06-16 19:00:00 UTC,1
14445888,2015-01-13 23:14:22 UTC,2015-01-26 04:43:08 UTC,12
3116439,2013-07-15 06:02:01 UTC,2013-07-25 07:42:17 UTC,10
38188552,2016-10-18 13:22:44 UTC,2016-10-25 09:25:59 UTC,6
78629638,2018-07-12 11:37:20 UTC,2018-09-20 09:32:52 UTC,69
36295441,2016-09-09 14:53:24 UTC,2016-09-10 11:17:40 UTC,0
94318021,2019-01-06 00:47:49 UTC,2019-03-20 19:28:49 UTC,73
22608225,2015-10-12 11:29:11 UTC,2015-10-13 23:01:38 UTC,1
96019872,2019-01-23 11:38:37 UTC,2019-03-01 23:23:11 UTC,37
96019872,2019-01-23 11:38:37 UTC,2019-03-01 23:23:11 UTC,37
42406537,2017-01-14 16:41:54 UTC,2017-01-15 01:09:53 UTC,0
73354505,2018-05-07 17:48:01 UTC,2018-11-01 23:19:27 UTC,178
8268209,2014-03-27 10:13:32 UTC,2014-04-05 16:50:37 UTC,9
29083584,2016-03-22 10:39:33 UTC,2016-06-06 11:13:15 UTC,76
29083584,2016-03-22 10:39:33 UTC,2017-11-23 02:12:22 UTC,610
29083584,2016-03-22 10:39:33 UTC,2016-06-06 11:13:15 UTC,76
29083584,2016-03-22 10:39:33 UTC,2017-11-23 02:12:22 UTC,610
68552662,2018-03-07 19:50:46 UTC,2018-08-17 14:41:16 UTC,162
42143302,2017-01-10 00:33:11 UTC,2017-01-13 22:08:45 UTC,3
27686283,2016-02-21 05:57:29 UTC,2016-02-25 11:58:48 UTC,4
58412207,2017-10-14 04:37:13 UTC,2017-10-27 20:25:03 UTC,13
19714692,2015-07-08 15:30:54 UTC,2015-07-09 19:43:32 UTC,1
19714692,2015-07-08 15:30:54 UTC,2015-07-09 19:43:32 UTC,1
15201107,2015-02-11 10:05:40 UTC,2018-11-01 19:13:19 UTC,1359
13004842,2014-11-16 01:13:29 UTC,2018-05-14 19:57:55 UTC,1275
13004842,2014-11-16 01:13:29 UTC,2018-05-14 19:57:55 UTC,1275
108090827,2019-05-16 19:48:33 UTC,2019-05-21 19:22:52 UTC,4
28895485,2016-03-17 18:34:30 UTC,2016-03-18 03:48:06 UTC,0
28002497,2016-02-27 19:24:47 UTC,2016-03-12 16:34:41 UTC,13
48341131,2017-04-26 16:14:12 UTC,2018-01-31 02:15:02 UTC,279
33902528,2016-07-12 14:06:22 UTC,2017-09-27 05:25:51 UTC,441
15283588,2015-02-13 19:26:05 UTC,2015-02-18 15:14:02 UTC,4
37954087,2016-10-13 13:17:47 UTC,2017-05-10 09:48:51 UTC,208
18775024,2015-01-09 02:53:54 UTC,2015-06-08 12:21:26 UTC,150
10258893,2014-07-14 19:01:22 UTC,2014-07-16 21:53:00 UTC,2
52337406,2017-05-25 13:40:34 UTC,2017-07-06 09:20:08 UTC,41
43466746,2017-02-03 13:17:41 UTC,2017-02-22 16:01:33 UTC,19
13086961,2014-11-17 19:12:39 UTC,2014-11-19 23:17:54 UTC,2
46903076,2017-04-02 05:12:53 UTC,2017-04-08 22:17:39 UTC,6
33677972,2016-07-01 12:39:39 UTC,2016-07-27 13:04:56 UTC,26
56848221,2017-09-20 20:04:15 UTC,2017-09-25 06:05:27 UTC,4
56848221,2017-09-20 20:04:15 UTC,2017-09-25 06:05:27 UTC,4
53474291,2017-07-25 21:33:15 UTC,2018-02-12 23:39:44 UTC,202
33533950,2016-06-27 09:41:26 UTC,2016-10-27 08:37:27 UTC,121
28100508,2016-03-01 07:30:49 UTC,2016-08-18 00:51:10 UTC,169
8470326,2014-04-07 18:46:23 UTC,2015-01-05 20:39:22 UTC,273
27729486,2016-02-22 10:10:10 UTC,2016-02-24 19:15:45 UTC,2
57407340,2017-09-29 10:07:30 UTC,2018-01-08 14:44:49 UTC,101
52391870,2017-07-07 02:49:46 UTC,2018-04-20 18:08:08 UTC,287
23633562,2015-11-08 05:01:59 UTC,2015-11-23 07:56:32 UTC,15
53077934,2017-07-19 00:30:11 UTC,2017-11-22 03:53:43 UTC,126
27925408,2016-02-25 22:07:33 UTC,2016-02-29 16:55:49 UTC,3
23128670,2015-10-26 18:34:22 UTC,2016-02-04 17:35:22 UTC,100
72357378,2018-04-24 17:39:00 UTC,2018-11-26 12:59:03 UTC,215
107667705,2019-05-14 07:04:08 UTC,2019-05-30 06:34:27 UTC,15
57599090,2017-10-02 19:56:44 UTC,2017-11-18 15:56:59 UTC,46
34016371,2016-07-10 20:31:04 UTC,2016-07-27 21:38:38 UTC,17
73950855,2018-05-15 15:09:36 UTC,2018-06-04 16:52:27 UTC,20
29504137,2016-03-31 10:04:22 UTC,2016-04-04 22:56:36 UTC,4
19546374,2015-07-02 15:27:13 UTC,2015-08-05 13:34:23 UTC,33
9903833,2014-06-28 21:06:15 UTC,2014-06-29 12:08:28 UTC,0
3094488,2013-07-10 06:00:12 UTC,2013-07-12 07:41:09 UTC,2
3066307,2013-07-09 20:58:06 UTC,2013-07-11 07:56:57 UTC,1
53234670,2017-07-21 09:27:31 UTC,2017-08-21 08:58:05 UTC,30
18970372,2015-06-14 21:07:44 UTC,2015-07-08 14:36:50 UTC,23
14726707,2015-01-25 22:45:30 UTC,2015-01-27 16:09:57 UTC,1
28644112,2016-03-12 03:10:32 UTC,2016-03-14 15:33:50 UTC,2
62701826,2017-12-13 18:05:08 UTC,2017-12-16 10:11:49 UTC,2
96637780,2019-01-29 19:52:20 UTC,2019-01-30 07:58:54 UTC,0
9345469,2013-10-21 03:38:05 UTC,2016-02-09 09:51:19 UTC,841
100294214,2019-03-05 17:51:08 UTC,2019-03-19 11:55:35 UTC,13
23692303,2015-11-09 20:56:18 UTC,2015-12-27 17:10:43 UTC,47
23692303,2015-11-09 20:56:18 UTC,2015-12-27 17:10:43 UTC,47
32740670,2016-06-03 22:37:28 UTC,2016-10-02 12:57:44 UTC,120
32740670,2016-06-03 22:37:28 UTC,2016-10-02 12:57:44 UTC,120
32740670,2016-06-03 22:37:28 UTC,2016-10-02 12:57:44 UTC,120
32740670,2016-06-03 22:37:28 UTC,2016-10-02 12:57:44 UTC,120
89196502,2018-11-08 23:11:53 UTC,2019-04-29 06:40:15 UTC,171
4986087,2013-09-11 13:07:51 UTC,2013-10-29 23:22:18 UTC,48
14786418,2015-01-27 20:22:27 UTC,2015-01-29 01:17:12 UTC,1
14536318,2015-01-18 22:42:30 UTC,2015-01-21 10:39:09 UTC,2
53512016,2017-07-26 12:30:19 UTC,2017-11-27 08:01:51 UTC,123
53512016,2017-07-26 12:30:19 UTC,2017-11-27 08:01:51 UTC,123
8666439,2014-04-17 13:02:00 UTC,2015-01-09 10:37:07 UTC,266
15121634,2015-02-08 19:34:30 UTC,2015-03-27 11:17:15 UTC,46
58134456,2017-10-10 17:13:50 UTC,2017-11-28 09:40:47 UTC,48
83070916,2018-09-05 13:19:47 UTC,2018-09-15 20:51:43 UTC,10
18862418,2015-06-10 20:12:10 UTC,2015-06-12 18:24:05 UTC,1
84539102,2018-09-22 11:26:35 UTC,2018-10-05 18:11:27 UTC,13
84539102,2018-09-22 11:26:35 UTC,2018-10-05 18:11:27 UTC,13
19650879,2015-08-13 08:45:23 UTC,2015-08-21 11:30:20 UTC,8
42583067,2017-01-18 03:51:47 UTC,2018-03-15 22:17:00 UTC,421
29090193,2016-03-22 13:36:24 UTC,2016-03-26 22:21:19 UTC,4
19555999,2015-05-02 02:05:50 UTC,2015-07-02 21:57:30 UTC,61
14557697,2015-01-19 18:34:01 UTC,2015-03-13 23:41:48 UTC,53
50122697,2017-05-29 04:22:34 UTC,2017-06-09 12:13:31 UTC,11
49554102,2017-05-17 10:07:00 UTC,2017-05-18 21:11:26 UTC,1
59713708,2017-11-01 00:58:41 UTC,2018-01-28 14:06:38 UTC,88
24890319,2015-12-10 23:20:44 UTC,2015-12-24 14:46:56 UTC,13
24890319,2015-12-10 23:20:44 UTC,2015-12-22 22:09:16 UTC,11
24890319,2015-12-10 23:20:44 UTC,2015-12-24 14:46:56 UTC,13
24890319,2015-12-10 23:20:44 UTC,2015-12-22 22:09:16 UTC,11
11400108,2014-09-04 07:53:29 UTC,2014-11-02 20:58:08 UTC,59
25356425,2015-12-23 19:26:22 UTC,2016-08-29 22:31:11 UTC,250
25356425,2015-12-23 19:26:22 UTC,2016-08-29 22:31:11 UTC,250
92182966,2018-12-11 00:48:03 UTC,2019-02-11 13:33:13 UTC,62
69721064,2018-03-22 06:15:46 UTC,2018-03-24 05:03:51 UTC,1
1606854,2013-02-18 19:26:27 UTC,2013-02-19 14:47:52 UTC,0
63988007,2018-01-06 15:51:54 UTC,2018-08-12 13:45:02 UTC,217
16242407,2015-03-17 02:30:20 UTC,2016-06-07 16:44:50 UTC,448
26064743,2016-01-14 23:09:33 UTC,2016-01-27 01:35:49 UTC,12
80960812,2018-08-10 11:49:17 UTC,2018-10-30 10:29:43 UTC,80
80960812,2018-08-10 11:49:17 UTC,2018-10-30 10:29:43 UTC,80
48666553,2017-05-02 15:33:49 UTC,2017-07-20 20:23:28 UTC,79
11136987,2014-08-22 14:16:23 UTC,2015-02-04 21:20:21 UTC,166
64595809,2018-01-15 12:17:23 UTC,2018-01-29 16:50:44 UTC,14
64595809,2018-01-15 12:17:23 UTC,2018-01-29 16:50:44 UTC,14
105068871,2019-04-19 11:01:34 UTC,2019-04-29 06:50:14 UTC,9
49454546,2017-05-15 21:51:22 UTC,2017-05-21 18:26:58 UTC,5
97398644,2019-02-06 18:33:04 UTC,2019-02-06 19:58:43 UTC,0
5415752,2013-10-15 23:40:19 UTC,2013-12-04 06:03:00 UTC,49
1474777,2013-02-07 01:23:12 UTC,2013-06-24 15:14:30 UTC,137
74330599,2018-05-19 14:36:25 UTC,2018-06-01 08:44:56 UTC,12
74330599,2018-05-19 14:36:25 UTC,2018-06-01 08:44:56 UTC,12
16341505,2015-03-19 17:54:00 UTC,2016-01-01 10:25:13 UTC,287
58746925,2017-10-18 22:25:23 UTC,2017-10-28 00:11:55 UTC,9
25522946,2015-12-30 20:50:41 UTC,2016-01-18 18:01:46 UTC,18
20763709,2015-08-13 21:35:53 UTC,2015-10-01 01:46:50 UTC,48
80437595,2018-08-03 20:20:01 UTC,2018-08-04 16:42:06 UTC,0
21129483,2015-08-25 23:50:43 UTC,2015-10-13 20:11:49 UTC,48
69772671,2018-03-22 17:56:51 UTC,2018-03-23 03:50:41 UTC,0
44816090,2017-02-27 08:33:02 UTC,2018-12-10 05:52:34 UTC,650
104208153,2019-02-04 16:40:07 UTC,2019-04-09 14:48:36 UTC,63
16389022,2014-05-22 11:41:53 UTC,2015-03-21 07:52:29 UTC,302
91417810,2018-12-02 23:02:30 UTC,2019-01-16 15:53:00 UTC,44
79969810,2018-07-29 20:06:44 UTC,2018-08-09 21:34:51 UTC,11
1549218,2012-10-23 13:52:40 UTC,2013-02-15 21:00:18 UTC,115
6038182,2013-11-24 11:16:24 UTC,2014-02-17 05:59:27 UTC,84
11231092,2014-08-27 14:00:38 UTC,2015-04-20 23:25:41 UTC,236
80614344,2018-08-06 18:30:01 UTC,2018-09-02 16:15:21 UTC,26
69718889,2018-03-22 05:37:51 UTC,2018-03-24 02:56:48 UTC,1
92721753,2018-12-14 23:13:44 UTC,2018-12-15 10:37:23 UTC,0
29905697,2016-04-08 00:59:11 UTC,2016-04-26 15:21:12 UTC,18
16133039,2015-03-12 17:21:17 UTC,2015-03-24 06:14:24 UTC,11
54355288,2017-08-09 20:15:33 UTC,2017-10-19 15:21:36 UTC,70
35772071,2016-08-29 15:59:53 UTC,2016-09-20 11:14:40 UTC,21
34340473,2016-07-26 10:45:34 UTC,2016-07-26 15:24:23 UTC,0
75039296,2018-05-28 21:44:42 UTC,2018-08-29 23:02:49 UTC,93
75039296,2018-05-28 21:44:42 UTC,2018-08-29 23:02:49 UTC,93
75039296,2018-05-28 21:44:42 UTC,2018-08-29 23:02:49 UTC,93
75039296,2018-05-28 21:44:42 UTC,2018-08-29 23:02:49 UTC,93
26200360,2016-01-18 19:51:45 UTC,2016-01-21 15:23:41 UTC,2
92193222,2018-12-11 05:07:08 UTC,2019-01-14 01:14:03 UTC,33
70150507,2018-03-27 20:12:02 UTC,2018-04-05 08:32:41 UTC,8
54157824,2017-08-06 23:45:10 UTC,2017-08-17 18:30:25 UTC,10
49973726,2017-05-25 21:26:32 UTC,2017-06-24 18:10:48 UTC,29
20296376,2015-07-28 12:39:38 UTC,2015-08-09 10:11:21 UTC,11
64734282,2018-01-17 03:55:29 UTC,2018-01-24 19:06:17 UTC,7
25392260,2015-12-25 10:15:24 UTC,2015-12-25 17:19:59 UTC,0
25537427,2015-12-31 10:47:24 UTC,2015-12-31 19:15:16 UTC,0
92554551,2018-12-13 11:01:48 UTC,2019-01-13 09:01:24 UTC,30
81332255,2018-08-15 10:57:48 UTC,2018-09-12 14:21:49 UTC,28
20149441,2015-07-22 04:30:49 UTC,2015-08-02 03:25:48 UTC,10
43877259,2017-02-10 14:33:09 UTC,2017-06-06 11:49:47 UTC,115
43877259,2017-02-10 14:33:09 UTC,2017-02-14 10:54:16 UTC,3
43877259,2017-02-10 14:33:09 UTC,2017-06-06 11:49:47 UTC,115
43877259,2017-02-10 14:33:09 UTC,2017-02-14 10:54:16 UTC,3
16110075,2015-03-12 08:57:39 UTC,2015-03-12 13:09:33 UTC,0
40392885,2016-11-29 16:38:40 UTC,2017-08-06 23:43:40 UTC,250
34523444,2016-08-01 10:27:54 UTC,2016-10-24 13:55:50 UTC,84
25535620,2015-12-31 08:56:08 UTC,2016-01-02 06:56:44 UTC,1
25535620,2015-12-31 08:56:08 UTC,2016-01-02 06:56:44 UTC,1
49856494,2017-05-22 18:38:48 UTC,2018-02-27 12:21:48 UTC,280
25769575,2016-01-07 18:51:05 UTC,2016-01-12 18:57:42 UTC,5
105420054,2019-04-18 12:26:54 UTC,2019-04-22 19:07:16 UTC,4
55587144,2017-08-30 23:27:22 UTC,2019-02-22 16:42:12 UTC,540
31961385,2016-05-17 20:15:30 UTC,2016-08-15 23:49:41 UTC,90
31961385,2016-05-17 20:15:30 UTC,2016-07-05 20:20:00 UTC,49
31961385,2016-05-17 20:15:30 UTC,2016-08-15 23:49:41 UTC,90
31961385,2016-05-17 20:15:30 UTC,2016-07-05 20:20:00 UTC,49
41472975,2016-12-23 11:27:56 UTC,2017-11-17 19:42:54 UTC,329
56454103,2017-09-14 12:54:00 UTC,2018-01-21 21:01:00 UTC,129
45175765,2017-03-04 21:26:49 UTC,2018-12-14 16:27:21 UTC,649
98612510,2019-02-16 20:05:15 UTC,2019-02-23 19:49:57 UTC,6
98612510,2019-02-16 20:05:15 UTC,2019-02-23 19:49:57 UTC,6
55373787,2017-08-27 18:28:10 UTC,2017-08-27 18:52:40 UTC,0
55446593,2017-08-28 23:38:03 UTC,2018-01-25 02:45:59 UTC,149
17565210,2015-04-29 02:24:58 UTC,2015-05-04 14:34:35 UTC,5
2540093,2013-06-12 08:20:16 UTC,2013-06-24 13:32:52 UTC,12
2540093,2013-06-12 08:20:16 UTC,2013-06-24 13:32:52 UTC,12
56086774,2017-09-08 10:12:56 UTC,2017-09-22 22:13:36 UTC,14
16942630,2015-04-08 21:54:29 UTC,2015-09-23 06:40:19 UTC,167
45063219,2017-03-02 20:02:29 UTC,2017-03-03 08:12:45 UTC,0
56211255,2017-09-11 03:24:48 UTC,2017-09-12 07:09:36 UTC,1
1960977,2013-03-26 09:28:05 UTC,2013-04-18 10:19:45 UTC,23
70188096,2018-03-28 08:12:46 UTC,2018-11-06 10:30:45 UTC,223
12747179,2014-11-06 18:45:09 UTC,2014-11-06 20:39:21 UTC,0
66187061,2018-02-06 14:03:58 UTC,2018-07-23 04:50:04 UTC,166
88229553,2018-10-22 05:55:54 UTC,2018-10-30 14:28:32 UTC,8
70239084,2018-03-28 19:28:40 UTC,2018-04-02 02:17:15 UTC,4
50492667,2017-06-04 01:36:33 UTC,2017-07-02 07:47:02 UTC,28
40970460,2016-12-12 16:55:33 UTC,2016-12-19 14:23:42 UTC,6
21813525,2015-09-17 06:42:34 UTC,2015-09-17 16:21:15 UTC,0
31928885,2016-05-17 08:17:00 UTC,2016-06-04 17:22:04 UTC,18
36917585,2016-09-22 15:23:34 UTC,2017-09-16 21:06:16 UTC,359
12732207,2014-10-12 07:09:53 UTC,2015-12-16 23:37:49 UTC,430
12732207,2014-10-12 07:09:53 UTC,2015-12-16 23:37:49 UTC,430
16508325,2015-03-25 13:25:41 UTC,2015-03-26 13:51:55 UTC,1
26623489,2016-01-28 14:17:12 UTC,2016-01-29 20:54:19 UTC,1
6733241,2014-01-09 12:34:03 UTC,2014-01-10 10:29:45 UTC,0
21399607,2015-09-04 05:23:33 UTC,2017-01-11 11:35:10 UTC,495
51399713,2017-06-20 07:04:00 UTC,2017-10-09 23:03:08 UTC,111
71602161,2018-04-15 16:29:49 UTC,2018-05-08 21:37:19 UTC,23
66403752,2018-02-08 10:43:14 UTC,2018-02-26 11:53:09 UTC,18
17732016,2015-05-05 03:24:50 UTC,2015-05-14 12:20:10 UTC,9
55002487,2017-08-21 10:07:45 UTC,2017-08-26 18:02:28 UTC,5
45364529,2017-03-08 02:45:33 UTC,2017-06-28 09:35:44 UTC,112
26623255,2016-01-28 14:12:42 UTC,2016-04-16 05:52:19 UTC,78
51116052,2017-06-14 20:44:59 UTC,2017-09-06 20:57:50 UTC,84
71686659,2018-04-16 17:09:00 UTC,2018-04-28 15:38:33 UTC,11
17601463,2015-04-30 03:26:56 UTC,2015-05-03 08:32:20 UTC,3
36044138,2016-09-04 14:24:51 UTC,2016-09-26 15:16:44 UTC,22
76691701,2018-06-18 09:01:35 UTC,2019-03-01 23:23:11 UTC,256
61310449,2017-11-23 12:37:08 UTC,2017-12-02 11:28:15 UTC,8
11826678,2014-09-23 10:11:41 UTC,2014-10-19 13:33:11 UTC,26
17151664,2015-04-15 12:48:28 UTC,2018-02-12 22:12:28 UTC,1034
2479734,2013-06-06 14:10:06 UTC,2013-06-19 03:34:04 UTC,12
2421941,2013-05-28 18:41:38 UTC,2013-06-24 15:50:23 UTC,26
12620631,2014-11-01 19:16:20 UTC,2014-11-19 14:27:04 UTC,17
76438928,2018-06-14 08:39:27 UTC,2019-01-31 04:54:45 UTC,230
21461939,2015-09-07 06:47:29 UTC,2015-09-09 07:03:50 UTC,2
27634099,2016-02-19 20:54:09 UTC,2016-09-02 15:22:09 UTC,195
22459948,2015-10-07 07:07:00 UTC,2015-10-07 07:32:18 UTC,0
106923696,2019-05-05 22:51:59 UTC,2019-05-06 14:37:30 UTC,0
70744332,2018-04-04 15:00:39 UTC,2018-04-12 13:26:18 UTC,7
37843289,2016-10-11 12:59:59 UTC,2016-10-15 22:54:19 UTC,4
66074017,2018-02-04 14:00:14 UTC,2018-03-05 20:44:49 UTC,29
66074017,2018-02-04 14:00:14 UTC,2018-03-05 20:44:49 UTC,29
66074017,2018-02-04 14:00:14 UTC,2018-03-05 20:44:49 UTC,29
66074017,2018-02-04 14:00:14 UTC,2018-03-05 20:44:49 UTC,29
36626933,2016-09-16 14:27:50 UTC,2016-09-17 00:07:04 UTC,0
51087499,2017-06-14 13:23:15 UTC,2017-06-23 01:01:20 UTC,8
50955957,2017-06-12 13:51:04 UTC,2018-06-12 20:49:55 UTC,365
50955957,2017-06-12 13:51:04 UTC,2018-06-12 20:49:55 UTC,365
21729628,2015-09-15 11:38:36 UTC,2015-09-17 07:11:29 UTC,1
31350203,2016-05-04 08:55:40 UTC,2016-05-04 09:39:04 UTC,0
26963056,2016-02-04 20:52:11 UTC,2016-10-22 21:37:51 UTC,261
106711706,2019-05-03 12:08:24 UTC,2019-05-11 12:20:40 UTC,8
107745863,2019-05-14 16:55:48 UTC,2019-05-15 17:07:08 UTC,1
14153398,2015-01-04 19:03:25 UTC,2015-05-20 21:30:20 UTC,136
107951723,2019-05-15 20:40:41 UTC,2019-05-21 03:37:01 UTC,5
52567951,2017-07-10 16:33:22 UTC,2017-10-01 23:33:59 UTC,83
34192900,2016-07-21 07:56:44 UTC,2016-12-04 17:49:11 UTC,136
16622119,2014-08-29 13:32:52 UTC,2016-09-01 10:39:57 UTC,733
16697151,2015-03-31 18:45:48 UTC,2016-02-15 23:14:28 UTC,321
70212017,2018-03-28 13:57:19 UTC,2018-03-28 14:51:23 UTC,0
3048169,2013-07-07 12:37:17 UTC,2013-07-11 10:11:41 UTC,3
22957405,2015-10-21 16:47:51 UTC,2015-10-22 21:04:05 UTC,1
41276376,2016-12-19 22:04:27 UTC,2016-12-21 23:06:49 UTC,2
82375616,2018-08-28 11:37:33 UTC,2018-09-03 14:50:38 UTC,6
23173729,2015-10-27 18:13:31 UTC,2015-12-10 20:47:50 UTC,44
52527653,2017-07-10 02:41:06 UTC,2017-10-06 04:25:43 UTC,88
23255960,2015-10-29 13:58:26 UTC,2015-12-14 09:45:56 UTC,45
67400947,2018-02-21 18:58:21 UTC,2018-03-23 07:55:00 UTC,29
38022798,2016-10-14 12:53:00 UTC,2016-10-17 12:34:13 UTC,2
18887917,2015-06-11 14:57:20 UTC,2015-06-20 19:04:38 UTC,9
47610941,2017-04-13 15:27:58 UTC,2017-04-21 06:47:50 UTC,7
61711299,2017-11-29 17:47:58 UTC,2017-11-29 23:17:11 UTC,0
89745264,2018-11-14 19:27:40 UTC,2019-03-08 23:07:19 UTC,114
38847034,2016-10-31 03:18:05 UTC,2016-11-10 08:59:00 UTC,10
108578789,2019-05-21 11:18:53 UTC,2019-05-30 20:41:59 UTC,9
